,year,id,Anschluss,n,CO2,CO2_change
77,2021-12-31,77,0,0.5295147808029439,0.34774820365534254,0
78,2021-12-31,78,0,0.6622872776027432,0.0766652980596012,0
79,2021-12-31,79,0,0.5490567874317244,0.7003810738222034,0
80,2021-12-31,80,1,0.7705422173448712,0.6409186447445298,-0.1
81,2021-12-31,81,0,0.40116749067608126,0.5841554407081379,0
82,2021-12-31,82,0,0.5275172246642472,0.7699218428556542,0
83,2021-12-31,83,0,0.3643502407817835,0.3890970469481351,0
84,2021-12-31,84,0,0.3980680031075505,0.0018053434466566154,0
85,2021-12-31,85,0,0.6983024105871193,0.38373847162995567,0
86,2021-12-31,86,0,0.06253248926608751,0.7150938124706797,0
87,2021-12-31,87,0,0.10349526612627456,0.48916690908501537,0
88,2021-12-31,88,0,0.6435729485527629,0.5439170534276232,0
89,2021-12-31,89,0,0.5253742793926187,0.22272505640082452,0
90,2021-12-31,90,0,0.5176923263850606,0.8145472336275731,0
91,2021-12-31,91,0,0.19347176967356267,0.05153242714192263,0
92,2021-12-31,92,0,0.5247275032656612,0.2954464856290928,0
93,2021-12-31,93,1,0.7485089525249536,0.8149632546880987,-0.1
94,2021-12-31,94,0,0.2367900201468886,0.9445829881613309,0
95,2021-12-31,95,0,0.5422534870826001,0.09989809291144347,0
96,2021-12-31,96,0,0.4239645978840047,0.5828801312130105,0
97,2021-12-31,97,0,0.16283956819746692,0.311609740257478,0
98,2021-12-31,98,0,0.6934741759197147,0.6029651446691562,0
99,2021-12-31,99,0,0.6949669659313588,0.9675182511474995,0
100,2021-12-31,100,1,0.8154505960018185,0.5646549249957968,-0.1
101,2021-12-31,101,0,0.22727178496387507,0.27977547766376565,0
102,2021-12-31,102,0,0.39969467480803456,0.4841578294974713,0
103,2021-12-31,103,0,0.5845893786283124,0.9213582410168764,0
104,2021-12-31,104,0,0.6556681573864436,0.8451826391433407,0
105,2021-12-31,105,0,0.25213418142466726,0.33788092280904625,0
106,2021-12-31,106,0,0.35924386866462393,0.29875339710422144,0
107,2021-12-31,107,1,0.8393090534173309,0.5364905454060339,-0.1
108,2021-12-31,108,0,0.6856969839365814,0.6170982902552552,0
109,2021-12-31,109,0,0.31287327058418785,0.07658103848210551,0
110,2021-12-31,110,1,0.8359448851993376,0.6103131497118001,-0.1
111,2021-12-31,111,0,0.3730453696683247,0.2806380865754142,0
112,2021-12-31,112,0,0.22823018253858257,0.9896904060958914,0
113,2021-12-31,113,0,0.3630360998213405,0.7490057575548577,0
114,2021-12-31,114,0,0.27724011397136955,0.9542301555662777,0
115,2021-12-31,115,0,0.3188914333670182,0.5086737365309154,0
116,2021-12-31,116,0,0.4077831288688721,0.3994401692240943,0
117,2021-12-31,117,0,0.19487050252858173,0.34088767568131295,0
118,2021-12-31,118,1,0.7482948461004462,0.4566727155180713,-0.1
119,2021-12-31,119,0,0.6754271270846239,0.5814222918083334,0
120,2021-12-31,120,0,0.2967625672825358,0.5635201600687704,0
121,2021-12-31,121,0,0.550693561944273,0.16252914785398787,0
122,2021-12-31,122,1,0.7886672918826221,0.24714310041387386,-0.1
123,2021-12-31,123,0,0.6924310637420439,0.3044739833561053,0
124,2021-12-31,124,0,0.5342318121643923,0.6053888310888262,0
125,2021-12-31,125,0,0.36553456439868753,0.43981235565069077,0
126,2021-12-31,126,0,0.5845599725141822,0.44449182214348504,0
127,2021-12-31,127,0,0.46516855939068913,0.2465741231524814,0
128,2021-12-31,128,1,0.7817644923330965,0.15873425039241415,-0.1
129,2021-12-31,129,0,0.5604557409624206,0.19840836298186604,0
130,2021-12-31,130,0,0.2951404152520975,0.6875654775478972,0
131,2021-12-31,131,0,0.3043961481734631,0.3200196502330451,0
132,2021-12-31,132,0,0.23650243650321218,0.8355537186563482,0
133,2021-12-31,133,0,0.08770466788448666,0.30009279780104103,0
134,2021-12-31,134,0,0.43337645153470356,0.07478201862268785,0
135,2021-12-31,135,0,0.5809472076283043,0.9893126262821139,0
136,2021-12-31,136,1,0.7187040031874419,0.7318738307590584,-0.1
137,2021-12-31,137,1,0.8495365196286373,0.8636367717331207,-0.1
138,2021-12-31,138,0,0.2942780562647837,0.7079805544381268,0
139,2021-12-31,139,1,0.7909422949603425,0.5211674468778109,-0.1
140,2021-12-31,140,0,0.2983054332466935,0.44689086009599743,0
141,2021-12-31,141,0,0.6778875657201121,0.8825954197719801,0
142,2021-12-31,142,0,0.6145869278541776,0.19520435351259247,0
143,2021-12-31,143,0,0.5112012395950224,0.9158026262400267,0
144,2021-12-31,144,0,0.23306083387363258,0.10879015427693428,0
145,2021-12-31,145,0,0.48574663278228675,0.540227580014074,0
146,2021-12-31,146,0,0.1578298736846177,0.6815090206559671,0
147,2021-12-31,147,1,0.7628468406051525,0.4388417524049403,-0.1
148,2021-12-31,148,0,0.4320716932741803,0.08257761863308699,0
149,2021-12-31,149,0,0.48110251240102775,0.6005990999476397,0
150,2021-12-31,150,1,0.7278297726754523,0,-0.1
151,2021-12-31,151,1,0.7525772837191589,0.16189302582200624,-0.1
152,2021-12-31,152,0,0.14248703808136637,0.7318755606781514,0
153,2021-12-31,153,0,0.19876954381566242,0.9036744200589487,0
154,2021-12-31,154,0,0.3162110040138956,0.07087503592472466,0
155,2021-12-31,155,0,0.10999111008554517,0.3660638511711718,0
156,2021-12-31,156,0,0.5866214651618074,0.8879097123471161,0
157,2021-12-31,157,0,0.10028225986197886,0.15354594624043572,0
158,2021-12-31,158,1,0.742628846197892,0.8315100553387661,-0.1
159,2021-12-31,159,0,0.4831503961799878,0.895123945147859,0
160,2021-12-31,160,0,0.35532080113076187,0.9370879373116491,0
161,2021-12-31,161,0,0.3021083660402516,0.15844149802713348,0
162,2021-12-31,162,0,0.24596080777333162,0.3479261612995962,0
163,2021-12-31,163,0,0.15676240705903233,0.5004590287420844,0
164,2021-12-31,164,1,0.8470939427225355,0.5134200794125916,-0.1
165,2021-12-31,165,0,0.40322268073907414,0.5551576454407599,0
166,2021-12-31,166,1,0.8348311650943463,0.2216677148479502,-0.1
167,2021-12-31,167,0,0.5948862003555694,0.00013077992473831124,0
168,2021-12-31,168,0,0.5311268354640942,0.33065220331079237,0
169,2021-12-31,169,0,0.4138662002930841,0.6589651171226678,0
170,2021-12-31,170,0,0.27704295506656484,0.5320710880024556,0
171,2021-12-31,171,0,0.07573974219001932,0.5120035818973443,0
172,2021-12-31,172,0,0.44366121141871523,0.8084251457659363,0
0,2022-12-31,0,0,0.5088657382287278,0.656576328355962,0
1,2022-12-31,1,0,0.28371532407238104,0.18022896709549552,0
2,2022-12-31,2,0,0.1083871365109772,0.6838463670376047,0
3,2022-12-31,3,0,0.5105716993200067,0.7507550229011983,0
4,2022-12-31,4,0,0.25455129596387255,0.59330530237284,0
5,2022-12-31,5,0,0.289949237934154,0.45207895119387864,0
6,2022-12-31,6,1,0.8678070781072709,0.23104079205572867,-0.1
7,2022-12-31,7,0,0.39548994235239865,0.28319430507841303,0
8,2022-12-31,8,0,0.3260031938126985,0.10645772965271827,0
9,2022-12-31,9,0,0.37128492979581434,0.4474639738003803,0
10,2022-12-31,10,0,0.31400592627659096,0.9135602668317572,0
11,2022-12-31,11,0,0.5805035284904061,0.7846216469159735,0
12,2022-12-31,12,1,0.874499469720071,0.28221335198534336,-0.1
13,2022-12-31,13,0,0.22766743081935498,0.24884513819352694,0
14,2022-12-31,14,0,0.19841525024516082,0.979878260272871,0
15,2022-12-31,15,0,0.2468389271237027,0.6747744453151475,0
16,2022-12-31,16,1,0.864007294673962,0.6950282743026756,-0.1
17,2022-12-31,17,0,0.20548750306401747,0.8859803891940193,0
18,2022-12-31,18,1,0.7807415412713974,0,-0.1
19,2022-12-31,19,0,0.2616485731684036,0.5493419400795208,0
20,2022-12-31,20,0,0.4996507662218037,0.11176494124004643,0
21,2022-12-31,21,0,0.5204533014089353,0.8443307113497491,0
22,2022-12-31,22,0,0.6132657270366402,0.8787646789950833,0
23,2022-12-31,23,1,0.843964692871551,0,-0.1
24,2022-12-31,24,0,0.48430663519133466,0.5329409919784391,0
25,2022-12-31,25,0,0.31870531633388516,0.18871547363093344,0
26,2022-12-31,26,0,0.5970171726448261,0.3390044969580367,0
27,2022-12-31,27,0,0.4741958283980252,0.5034515816299231,0
28,2022-12-31,28,0,0.34019246183017715,0.06655586991566054,0
29,2022-12-31,29,0,0.5530638946997228,0.6128972799340007,0
30,2022-12-31,30,0,0.2426297530501057,0.47168942313621665,0
31,2022-12-31,31,1,0.7585545234444231,0,-0.1
32,2022-12-31,32,0,0.6928235856037265,0.843068090668831,0
33,2022-12-31,33,1,0.8233070067480202,0.2502362760064717,-0.1
34,2022-12-31,34,1,0.8534459675313885,0.6300294264318064,-0.1
35,2022-12-31,35,1,0.8942727042756604,0.6082316008605221,-0.1
36,2022-12-31,36,0,0.5390418553927933,0.4816257603381463,0
37,2022-12-31,37,0,0.653551821132611,0.14620021089202517,0
38,2022-12-31,38,0,0.5812170825382182,0.6525535664099723,0
39,2022-12-31,39,0,0.24989967029444554,0.6136822652010816,0
40,2022-12-31,40,1,0.8997990735907613,0,-0.1
41,2022-12-31,41,1,0.7277161751195048,0.7493435785798415,-0.1
42,2022-12-31,42,1,0.7201210305591232,0.8606337450117083,-0.1
43,2022-12-31,43,1,0.7001431387975572,0.7857131522592052,-0.1
44,2022-12-31,44,0,0.5107557724048227,0.1345175584649173,0
45,2022-12-31,45,0,0.6850304453564825,0.12625442683567345,0
46,2022-12-31,46,1,0.7085856049722997,0.4630691829735003,-0.1
47,2022-12-31,47,0,0.6505116546731528,0.3509180376429175,0
48,2022-12-31,48,0,0.41993339376502437,0.750964326553148,0
49,2022-12-31,49,1,0.7202848307790053,0.6640428020884538,-0.1
50,2022-12-31,50,1,0.7144694024649452,0.841332414869193,-0.1
51,2022-12-31,51,0,0.4616601681750546,0.9458345303192783,0
52,2022-12-31,52,0,0.45973859141752077,0.41188593357245784,0
53,2022-12-31,53,0,0.4054207112427055,0.09550142930220962,0
54,2022-12-31,54,0,0.554734517540958,0.1584794840417223,0
55,2022-12-31,55,0,0.5599692620233823,0.5608662905550925,0
56,2022-12-31,56,1,0.782449226608375,0,-0.1
57,2022-12-31,57,0,0.3163146625425168,0.46394083982345613,0
58,2022-12-31,58,1,0.7477018423491691,0.5056997478927844,-0.1
59,2022-12-31,59,0,0.1223580193320717,0.8797602372034743,0
60,2022-12-31,60,0,0.6688026177023513,0.3284425491960923,0
61,2022-12-31,61,0,0.417952938170884,0.23147025434712576,0
62,2022-12-31,62,0,0.16674370635653118,0.7092191135503307,0
63,2022-12-31,63,0,0.6827546513609128,0.001351500447649534,0
64,2022-12-31,64,0,0.3156325439453564,0.6168067407748475,0
65,2022-12-31,65,0,0.27494839605936167,0.5988298236905797,0
66,2022-12-31,66,1,0.8143016492249652,0,-0.1
67,2022-12-31,67,0,0.46893575444208924,0.6066366036156461,0
68,2022-12-31,68,0,0.19273454864832873,0.36789024328201403,0
69,2022-12-31,69,0,0.1985667743665812,0.2354697802183192,0
70,2022-12-31,70,0,0.1270035351596156,0.9558647607452854,0
71,2022-12-31,71,0,0.6130502227925132,0.8705158140297917,0
72,2022-12-31,72,0,0.15877205289259405,0.9910417094587748,0
73,2022-12-31,73,0,0.3796209309910029,0.19183939757599555,0
74,2022-12-31,74,1,0.7605471069704668,0.5770677259119181,-0.1
75,2022-12-31,75,0,0.3796348176293346,0.4363420925874022,0
76,2022-12-31,76,0,0.5420221064923907,0.9761186042829232,0
77,2022-12-31,77,0,0.5795147808029439,0.34774820365534254,0
78,2022-12-31,78,1,0.7122872776027432,0,-0.1
79,2022-12-31,79,0,0.5990567874317244,0.7003810738222034,0
80,2022-12-31,80,1,0.8205422173448712,0.5409186447445298,-0.1
